id,way,sender,sendId,senderName,portrait,time,content,mediaType,isDelete
44,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:00:10,"{'amount': '¥280.00', 'bottomText': '微信转账', 'dealStatus': '02', 'des': '', 'id': '100005000120022800063211201408442813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
45,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:00:33,二维码给我一个,文本,否
46,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:00:39,[抱拳],文本,否
47,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:00:40,"{'title': '<msg><voicemsg voicelength=""1660"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\47.amr', 'attType': 'amr'}",音频,否
48,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:00:50,"{'title': '<msg><img hdlength=""229561"" length=""123374"" hevc_mid_size=""0"" cdnbigimgurl=""3053020100044c304a02010002049681979c02032f4f560204d57ac2dc02045e58baa20425777875706c6f61645f68756179616e39383736353433323134385f313538323837333235300204010438010201000400"" cdnmidimgurl=""3053020100044c304a02010002049681979c02032f4f560204d57ac2dc02045e58baa20425777875706c6f61645f68756179616e39383736353433323134385f313538323837333235300204010438010201000400"" aeskey=""2c0e2d673a7a1c980d109543b78c1298"" cdnthumburl=""3053020100044c304a02010002049681979c02032f4f560204d57ac2dc02045e58baa20425777875706c6f61645f68756179616e39383736353433323134385f313538323837333235300204010438010201000400"" cdnthumblength=""3364"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""2c0e2d673a7a1c980d109543b78c1298"" encryver=""1"" md5=""7d7c5a91ad1b664a4a66b4a8cd2e93fd"" filekey=""huayan98765432148_1582873250"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\4c4992a7bb92c9778c40070ab24d14f8\\48.pic', 'attType': 'pic'}",图片,否
49,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:01:22,不放清单,文本,否
50,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:01:30,"{'title': '<msg><voicemsg voicelength=""1940"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\50.amr', 'attType': 'amr'}",音频,否
51,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:01:34,顺丰空运。,文本,否
52,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:01:52,运费我出,文本,否
53,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:02:00,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""5027"" length=""8787"" bufid=""650335349610840621"" clientmsgid=""413134366464623833323037663831005715010228204c4992a9c88101"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\53.amr', 'attType': 'amr'}",音频,否
54,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:02:01,"{'title': '<msg><voicemsg voicelength=""1800"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\54.amr', 'attType': 'amr'}",音频,否
55,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:02:08,"{'title': '<msg><voicemsg voicelength=""2340"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\55.amr', 'attType': 'amr'}",音频,否
56,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:02:11,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""2578"" length=""4189"" bufid=""363408547487220302"" clientmsgid=""413134366464623833323037663831001115020228204c4992ad2ba101"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\56.amr', 'attType': 'amr'}",音频,否
57,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:05:21,单子下完了,文本,否
58,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:06:09,嗯,文本,否
59,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:13:36,"{'amount': '￥280.00', 'bottomText': '微信转账', 'dealStatus': '03', 'des': '', 'id': '100005000120022800063211201408442813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
60,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:14:19,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""4162"" length=""7518"" bufid=""579094435002188302"" clientmsgid=""413134366464623833323037663831001815140228204c4992ae9d4104"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\60.amr', 'attType': 'amr'}",音频,否
61,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:14:50,"{'title': '<msg><voicemsg voicelength=""2840"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\61.amr', 'attType': 'amr'}",音频,否
62,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:17:51,"{'amount': '¥23.00', 'bottomText': '微信转账', 'dealStatus': '02', 'des': '', 'id': '100005000120022800063211801555696813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
63,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-02-28 15:17:57,"{'amount': '￥23.00', 'bottomText': '微信转账', 'dealStatus': '03', 'des': '', 'id': '100005000120022800063211801555696813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
64,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-02-28 15:18:05,[抱拳][握手],文本,否
65,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-02 12:01:02,C8支持抬头显示表台 黑色 谁有要货,文本,否
66,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-02 12:02:28,没,文本,否
67,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-02 12:02:33,好的,文本,否
68,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 19:44:00,4KD 853 294 /293,文本,否
69,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 19:44:04,有吗,文本,否
70,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 19:44:07,王哥,文本,否
71,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:51:50,好像有 我明天看下,文本,否
72,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:52:18,组货宝显示有,文本,否
73,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:52:34,明天来五方这边不,文本,否
74,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:53:50,算去吧 明天别人上午去,文本,否
75,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:54:14,能给我带过来吗,文本,否
76,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:54:23,可以,文本,否
77,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:54:28,谢谢,文本,否
78,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:54:37,有直接带来就行,文本,否
79,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:54:38,"{'title': '<msg><img hdlength=""0"" length=""285203"" hevc_mid_size=""0"" cdnbigimgurl="""" cdnmidimgurl=""3053020100044c304a02010002049681979c02032f4f560204e97ac2dc02045e5fa50e0425777875706c6f61645f68756179616e39383736353433323137395f313538333332363437380204010418020201000400"" aeskey=""3c3f41403c813a80731364e08f6b2cf0"" cdnthumburl=""3053020100044c304a02010002049681979c02032f4f560204e97ac2dc02045e5fa50e0425777875706c6f61645f68756179616e39383736353433323137395f313538333332363437380204010418020201000400"" cdnthumblength=""4123"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""3c3f41403c813a80731364e08f6b2cf0"" encryver=""1"" md5=""572d7dcf307709f2772f495306a11ef4"" filekey=""huayan98765432179_1583326478"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo><MMAsset><m_assetUrlForSystem><![CDATA[012DA8F4-40C9-4894-A3F3-0C703891EC51/L0/001]]></m_assetUrlForSystem><m_isNeedOriginImage>0</m_isNeedOriginImage><m_isFailedFromIcloud>0</m_isFailedFromIcloud><m_isLoadingFromIcloud>0</m_isLoadingFromIcloud></MMAsset></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\4c4992a7bb92c9778c40070ab24d14f8\\79.pic', 'attType': 'pic'}",图片,否
80,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:54:43,你就这个吧,文本,否
81,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:54:52,嗯 一对,文本,否
82,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:55:05,嗯 25一个,文本,否
83,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:55:20,"{'amount': '¥50.00', 'bottomText': '微信转账', 'dealStatus': '02', 'des': '', 'id': '100005000120030400063211938712498813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
84,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:55:27,嗯,文本,否
85,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:55:30,带一对,文本,否
86,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:55:34,谢谢,文本,否
87,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:55:41,[抱拳],文本,否
88,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:55:44,"{'amount': '￥50.00', 'bottomText': '微信转账', 'dealStatus': '03', 'des': '', 'id': '100005000120030400063211938712498813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
89,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:55:54,[握手],文本,否
90,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:56:35,18611667567,文本,否
91,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:56:43,好,文本,否
92,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 20:56:46,我电话到了给我打电话,文本,否
93,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 20:56:53,en,文本,否
94,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:33:22,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""170a3f6288c07bb019189ba8f426519f"" encryver=""0"" cdnthumbaeskey=""170a3f6288c07bb019189ba8f426519f"" cdnthumburl=""3053020100044c304a0201000204ca2d960c02033d0af802046834feb602045e5fae210425617570696d675f323862666463353132316461323763375f313538333332383830303231370204010438010201000400"" cdnthumblength=""3889"" cdnthumbheight=""144"" cdnthumbwidth=""72"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a0201000204ca2d960c02033d0af802046834feb602045e5fae210425617570696d675f323862666463353132316461323763375f313538333332383830303231370204010438010201000400"" length=""44666"" cdnbigimgurl=""3053020100044c304a0201000204ca2d960c02033d0af802046834feb602045e5fae210425617570696d675f323862666463353132316461323763375f313538333332383830303231370204010438010201000400"" hdlength=""1045625"" md5=""ebcc34b017c069f5f69cf06a26066aa0"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\4c4992a7bb92c9778c40070ab24d14f8\\94.pic', 'attType': 'pic'}",图片,否
95,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:33:35,图4有吗 王哥,文本,否
96,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:33:55,忘了 我明天查吧,文本,否
97,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:34:01,好的,文本,否
98,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:34:31,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""e3c4583545988680b847e797b831bccb"" encryver=""0"" cdnthumbaeskey=""e3c4583545988680b847e797b831bccb"" cdnthumburl=""3055020100044e304c020100020459bb212702033d0af80204223cfeb602045e5fae5b0427777875706c6f61645f68756179616e393837363534333231313332335f313538333332383835390204010418020201000400"" cdnthumblength=""4909"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3055020100044e304c020100020459bb212702033d0af80204223cfeb602045e5fae5b0427777875706c6f61645f68756179616e393837363534333231313332335f313538333332383835390204010418020201000400"" length=""160272"" md5=""ddcb632451864aa8dc66c8f1970c9662"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\4c4992a7bb92c9778c40070ab24d14f8\\98.pic', 'attType': 'pic'}",图片,否
99,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:34:46,嗯,文本,否
100,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:34:47,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""5059"" length=""8805"" bufid=""650249510659097099"" clientmsgid=""413134366464623833323037663831004421340304204c4992a1e85106"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\100.amr', 'attType': 'amr'}",音频,否
101,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:34:54,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""2785"" length=""4111"" bufid=""361025717070332500"" clientmsgid=""413134366464623833323037663831005621340304204c4992a4c1d102"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\101.amr', 'attType': 'amr'}",音频,否
102,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:34:59,"{'title': '<msg><voicemsg voicelength=""3000"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\102.amr', 'attType': 'amr'}",音频,否
103,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:35:17,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""5963"" length=""10574"" bufid=""792963770601636384"" clientmsgid=""413134366464623833323037663831001521350304204c4992a98f6105"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\103.amr', 'attType': 'amr'}",音频,否
104,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:35:29,[OK],文本,否
105,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:50:10,C8高配尾灯有吗,文本,否
106,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:50:24,🈶️,文本,否
107,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-04 21:50:29,6000一套,文本,否
108,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-04 21:50:44,好的,文本,否
109,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:30:36,C7 大灯水平传感器 285H 有吗,文本,否
110,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 10:31:05,260 原厂不带包装的,文本,否
111,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:31:18,国产的有吗,文本,否
112,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 10:31:55,没了,文本,否
113,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:32:12,好的,文本,否
114,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:41:01,王哥 大概几点来五方这边,文本,否
115,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 10:41:07,"{'title': '<msg><voicemsg voicelength=""1980"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\115.amr', 'attType': 'amr'}",音频,否
116,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 10:41:09,"{'title': '<msg><voicemsg voicelength=""2100"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\116.amr', 'attType': 'amr'}",音频,否
117,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:41:18,哦可,文本,否
118,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 10:41:26,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""3651"" length=""5981"" bufid=""436425856635503086"" clientmsgid=""413134366464623833323037663831002710410305204c4992a647b102"" fromusername=""huayan987654321"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\118.amr', 'attType': 'amr'}",音频,否
119,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 10:41:42,"{'title': '<msg><voicemsg voicelength=""1280"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\4c4992a7bb92c9778c40070ab24d14f8\\119.amr', 'attType': 'amr'}",音频,否
120,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 11:57:06,支架 帮我两个左侧 一个右侧,文本,否
121,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 11:58:16,"{'amount': '¥25.00', 'bottomText': '微信转账', 'dealStatus': '02', 'des': '', 'id': '100005000120030500063211841646776813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
122,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 11:58:21,"{'amount': '￥25.00', 'bottomText': '微信转账', 'dealStatus': '03', 'des': '', 'id': '100005000120030500063211841646776813', 'receiverAccount': 'wxid_m3qsj02x0caq21', 'receiverName': 'A 8080 奥迪', 'senderAccount': 'huayan987654321', 'senderName': '北京华奥启元奥迪电器'}",转账,否
123,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 11:59:05,千万拿对了,文本,否
124,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2020-03-05 11:59:19,嗯,文本,否
125,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 15:07:28,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""8051137f330c197f4e089fdd17cb28ff"" encryver=""0"" cdnthumbaeskey=""8051137f330c197f4e089fdd17cb28ff"" cdnthumburl=""3053020100044c304a0201000204ca2d960c02032f4f560204d17ac2dc02045e60a5300425617570696d675f323862666463353132316461323763375f313538333339323034373337310204010418020201000400"" cdnthumblength=""7226"" cdnthumbheight=""120"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a0201000204ca2d960c02032f4f560204d17ac2dc02045e60a5300425617570696d675f323862666463353132316461323763375f313538333339323034373337310204010418020201000400"" length=""99943"" md5=""6037f998a056a207776362fc2b3414ab"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\4c4992a7bb92c9778c40070ab24d14f8\\125.pic', 'attType': 'pic'}",图片,否
126,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 15:07:39,这套开关还有吗,文本,否
127,1,huayan987654321,,北京华奥启元奥迪电器,assets/session/DefaultAvatar.png,2020-03-05 15:07:42,王哥,文本,否
